Latitude,Longitude,population_density
17.4708336,78.52916563,7194.9697
17.4708336,78.53749897,13415.188
17.4708336,78.5458323,14215.608
17.4708336,78.55416563,11832.901
17.4708336,78.56249897,11772.273
17.4708336,78.5708323,8988.261
17.4708336,78.57916563,4563.6675
17.4708336,78.58749897,4616.052
17.4708336,78.5958323,4701.128
17.4708336,78.60416563,7630.775
17.4708336,78.61249897,5548.323
17.4708336,78.6208323,2344.904
17.4708336,78.62916563,1566.2057
17.4708336,78.63749897,3423.378
17.4708336,78.6458323,2882.9197
17.4708336,78.65416563,1044.5409
17.4708336,78.66249897,420.48874
17.4708336,78.6708323,422.4696
17.4708336,78.67916563,122.93224
17.4708336,78.68749897,1275.1536
17.4708336,78.6958323,1293.5791
17.46250027,78.20416563,723.3508
17.46250027,78.21249897,475.26834
17.46250027,78.2208323,2636.1692
17.46250027,78.22916563,1049.903
17.46250027,78.23749897,2123.0266
17.46250027,78.2458323,500.30902
17.46250027,78.25416563,283.10034
17.46250027,78.26249897,737.9614
17.46250027,78.2708323,333.67776
17.46250027,78.27916563,387.70096
17.46250027,78.28749897,4248.9883
17.46250027,78.2958323,686.4015
17.46250027,78.30416563,3642.3384
17.46250027,78.31249897,4527.332
17.46250027,78.3208323,401.58652
17.46250027,78.32916563,2656.6748
17.46250027,78.33749897,6169.0674
17.46250027,78.3458323,12061.006
17.46250027,78.35416563,9546.111
17.46250027,78.36249897,8426.926
17.46250027,78.3708323,11877.923
17.46250027,78.37916563,7783.0923
17.46250027,78.38749897,4857.637
17.46250027,78.3958323,5293.7246
17.46250027,78.40416563,6555.7725
17.46250027,78.41249897,7158.555
17.46250027,78.4208323,9172.094
17.46250027,78.42916563,10885.809
17.46250027,78.43749897,11061.409
17.46250027,78.4458323,12606.657
17.46250027,78.45416563,13308.09
17.46250027,78.46249897,8579.77
17.46250027,78.4708323,9741.645
17.46250027,78.47916563,13515.555
17.46250027,78.48749897,12108.005
17.46250027,78.4958323,11036.899
17.46250027,78.50416563,11428.601
17.46250027,78.51249897,4860.4
17.46250027,78.5208323,3858.6187
17.46250027,78.52916563,5822.9194
17.46250027,78.53749897,13582.172
17.46250027,78.5458323,12405.102
17.46250027,78.55416563,12974.784
17.46250027,78.56249897,12527.928
17.46250027,78.5708323,6438.1284
17.46250027,78.57916563,5097.183
17.46250027,78.58749897,6367.6187
17.46250027,78.5958323,8772.689
17.46250027,78.60416563,8364.513
17.46250027,78.61249897,7317.9805
17.46250027,78.6208323,3556.0508
17.46250027,78.62916563,1969.4856
17.46250027,78.63749897,2331.5767
17.46250027,78.6458323,4186.265
17.46250027,78.65416563,1553.4979
17.46250027,78.66249897,673.8417
17.46250027,78.6708323,802.2458
17.46250027,78.67916563,720.87463
17.46250027,78.68749897,3451.7957
17.46250027,78.6958323,1368.0051
17.45416693,78.20416563,195.24368
17.45416693,78.21249897,196.06224
17.45416693,78.2208323,99.39757
17.45416693,78.22916563,290.42404
17.45416693,78.23749897,183.38586
17.45416693,78.2458323,278.22937
17.45416693,78.25416563,294.8224
17.45416693,78.26249897,102.821434
17.45416693,78.2708323,381.08316
17.45416693,78.27916563,1668.9736
17.45416693,78.28749897,2727.3838
17.45416693,78.2958323,3837.6594
17.45416693,78.30416563,7458.9863
17.45416693,78.31249897,4968.0356
17.45416693,78.3208323,1660.9628
17.45416693,78.32916563,3656.098
17.45416693,78.33749897,3388.7031
17.45416693,78.3458323,5046.59
17.45416693,78.35416563,3169.7136
17.45416693,78.36249897,7040.42
17.45416693,78.3708323,11261.159
17.45416693,78.37916563,9832.258
17.45416693,78.38749897,11156.947
17.45416693,78.3958323,11072.231
17.45416693,78.40416563,11868.4795
17.45416693,78.41249897,12852.596
17.45416693,78.4208323,13038.971
17.45416693,78.42916563,12828.629
17.45416693,78.43749897,11954.941
17.45416693,78.4458323,12631.572
17.45416693,78.45416563,6545.917
17.45416693,78.46249897,3398.6375
17.45416693,78.4708323,3808.7363
17.45416693,78.47916563,8035.742
17.45416693,78.48749897,10859.983
17.45416693,78.4958323,10760.716
17.45416693,78.50416563,12809.708
17.45416693,78.51249897,8270.45
17.45416693,78.5208323,5175.5015
17.45416693,78.52916563,10927.969
17.45416693,78.53749897,14870.801
17.45416693,78.5458323,13247.727
17.45416693,78.55416563,7624.0674
17.45416693,78.56249897,11110.421
17.45416693,78.5708323,9367.877
17.45416693,78.57916563,8033.4985
17.45416693,78.58749897,2868.7866
17.45416693,78.5958323,5936.707
17.45416693,78.60416563,5274.6895
17.45416693,78.61249897,5687.98
17.45416693,78.6208323,1124.7789
17.45416693,78.62916563,1353.0455
17.45416693,78.63749897,1744.2645
17.45416693,78.6458323,1075.5511
17.45416693,78.65416563,1631.1921
17.45416693,78.66249897,3962.8933
17.45416693,78.6708323,1457.5614
17.45416693,78.67916563,6127.2285
17.45416693,78.68749897,7883.961
17.45416693,78.6958323,1476.9601
17.4458336,78.20416563,101.32532
17.4458336,78.2208323,29.40359
17.4458336,78.22916563,116.817184
17.4458336,78.23749897,219.7682
17.4458336,78.2458323,694.9572
17.4458336,78.25416563,2982.8684
17.4458336,78.26249897,701.9184
17.4458336,78.2708323,1765.2969
17.4458336,78.27916563,2431.6223
17.4458336,78.28749897,1016.02356
17.4458336,78.2958323,1142.5076
17.4458336,78.30416563,4717.17
17.4458336,78.31249897,1931.5083
17.4458336,78.3208323,594.64496
17.4458336,78.32916563,2154.7407
17.4458336,78.33749897,1388.4574
17.4458336,78.3458323,6797.646
17.4458336,78.35416563,9609.0625
17.4458336,78.36249897,12153.704
17.4458336,78.3708323,10756.275
17.4458336,78.37916563,10309.4795
17.4458336,78.38749897,13277.824
17.4458336,78.3958323,10299.335
17.4458336,78.40416563,8428.674
17.4458336,78.41249897,9830.194
17.4458336,78.4208323,11165.421
17.4458336,78.42916563,12813.831
17.4458336,78.43749897,11838.008
17.4458336,78.4458323,13634.644
17.4458336,78.45416563,8482.884
17.4458336,78.46249897,12566.537
17.4458336,78.4708323,13375.7
17.4458336,78.47916563,13909.92
17.4458336,78.48749897,8880.237
17.4458336,78.4958323,9134.639
17.4458336,78.50416563,13208.583
17.4458336,78.51249897,11467.701
17.4458336,78.5208323,10588.993
17.4458336,78.52916563,12402.5
17.4458336,78.53749897,13060.0625
17.4458336,78.5458323,9169.084
17.4458336,78.55416563,3475.92
17.4458336,78.56249897,8281.306
17.4458336,78.5708323,12094.192
17.4458336,78.57916563,10708.584
17.4458336,78.58749897,4161.7827
17.4458336,78.5958323,3021.201
17.4458336,78.60416563,1554.933
17.4458336,78.61249897,1683.5343
17.4458336,78.6208323,815.8068
17.4458336,78.62916563,830.87836
17.4458336,78.63749897,2388.783
17.4458336,78.6458323,1930.6027
17.4458336,78.65416563,2026.6527
17.4458336,78.66249897,2827.5857
17.4458336,78.6708323,2147.5193
17.4458336,78.67916563,4422.49
17.4458336,78.68749897,3601.6514
17.4458336,78.6958323,2322.328
17.43750027,78.20416563,204.66177
17.43750027,78.21249897,41.942055
17.43750027,78.2208323,261.8837
17.43750027,78.22916563,153.42749
17.43750027,78.23749897,342.2048
17.43750027,78.2458323,125.78362
17.43750027,78.25416563,1963.6448
17.43750027,78.26249897,821.6237
17.43750027,78.2708323,887.83936
17.43750027,78.27916563,1446.773
17.43750027,78.28749897,730.92865
17.43750027,78.2958323,1796.1901
17.43750027,78.30416563,2552.9763
17.43750027,78.31249897,1865.341
17.43750027,78.3208323,3486.939
17.43750027,78.32916563,4861.974
17.43750027,78.33749897,4575.498
17.43750027,78.3458323,5120.07
17.43750027,78.35416563,9776.937
17.43750027,78.36249897,11006.288
17.43750027,78.3708323,10517.118
17.43750027,78.37916563,8493.583
17.43750027,78.38749897,10466.959
17.43750027,78.3958323,12354.07
17.43750027,78.40416563,11196.588
17.43750027,78.41249897,11069.614
17.43750027,78.4208323,10826.585
17.43750027,78.42916563,12711.358
17.43750027,78.43749897,13925.383
17.43750027,78.4458323,13990.216
17.43750027,78.45416563,14794.768
17.43750027,78.46249897,12294.416
17.43750027,78.4708323,7706.1196
17.43750027,78.47916563,9252.962
17.43750027,78.48749897,13279.676
17.43750027,78.4958323,13478.407
17.43750027,78.50416563,12592.754
17.43750027,78.51249897,10278.886
17.43750027,78.5208323,11066.099
17.43750027,78.52916563,10435.125
17.43750027,78.53749897,13535.076
17.43750027,78.5458323,10442.8545
17.43750027,78.55416563,9030.524
17.43750027,78.56249897,7410.7344
17.43750027,78.5708323,9267.8
17.43750027,78.57916563,6664.506
17.43750027,78.58749897,1697.1401
17.43750027,78.5958323,3417.0588
17.43750027,78.60416563,4287.869
17.43750027,78.61249897,2326.1995
17.43750027,78.6208323,267.21326
17.43750027,78.62916563,280.3447
17.43750027,78.63749897,1347.2853
17.43750027,78.6458323,2375.5486
17.43750027,78.65416563,4564.996
17.43750027,78.66249897,5806.8613
17.43750027,78.6708323,1049.5691
17.43750027,78.67916563,864.91016
17.43750027,78.68749897,897.3195
17.43750027,78.6958323,1455.8737
17.42916693,78.20416563,606.11615
17.42916693,78.21249897,1718.9167
17.42916693,78.2208323,373.10022
17.42916693,78.22916563,600.4096
17.42916693,78.23749897,376.15012
17.42916693,78.2458323,615.4752
17.42916693,78.25416563,1088.3601
17.42916693,78.26249897,2366.7969
17.42916693,78.2708323,1038.1027
17.42916693,78.27916563,38.360107
17.42916693,78.28749897,394.84714
17.42916693,78.2958323,998.6943
17.42916693,78.30416563,1309.7275
17.42916693,78.31249897,1497.9412
17.42916693,78.3208323,3870.847
17.42916693,78.32916563,9454.431
17.42916693,78.33749897,4814.143
17.42916693,78.3458323,4876.76
17.42916693,78.35416563,2452.0012
17.42916693,78.36249897,7073.3403
17.42916693,78.3708323,8232.088
17.42916693,78.37916563,6760.674
17.42916693,78.38749897,2115.2188
17.42916693,78.3958323,8367.777
17.42916693,78.40416563,12368.349
17.42916693,78.41249897,11134.166
17.42916693,78.4208323,10944.345
17.42916693,78.42916563,11798.2
17.42916693,78.43749897,12900.136
17.42916693,78.4458323,13229.778
17.42916693,78.45416563,14280.005
17.42916693,78.46249897,7119.5874
17.42916693,78.4708323,69.28297
17.42916693,78.47916563,169.59984
17.42916693,78.48749897,9607.703
17.42916693,78.4958323,12962.777
17.42916693,78.50416563,12763.181
17.42916693,78.51249897,12616.477
17.42916693,78.5208323,11282.829
17.42916693,78.52916563,10948.094
17.42916693,78.53749897,12557.946
17.42916693,78.5458323,14540.987
17.42916693,78.55416563,13622.851
17.42916693,78.56249897,7624.4473
17.42916693,78.5708323,6485.2646
17.42916693,78.57916563,8980.306
17.42916693,78.58749897,6567.694
17.42916693,78.5958323,5197.591
17.42916693,78.60416563,7319.629
17.42916693,78.61249897,5372.114
17.42916693,78.6208323,672.7144
17.42916693,78.62916563,61.32759
17.42916693,78.63749897,1725.0543
17.42916693,78.6458323,4574.2817
17.42916693,78.65416563,3806.722
17.42916693,78.66249897,1117.977
17.42916693,78.6708323,3651.492
17.42916693,78.67916563,3052.3833
17.42916693,78.68749897,1762.0844
17.42916693,78.6958323,159.09535
17.4208336,78.20416563,1082.8344
17.4208336,78.21249897,1154.9137
17.4208336,78.2208323,3228.701
17.4208336,78.22916563,609.4395
17.4208336,78.23749897,476.73535
17.4208336,78.2458323,573.90735
17.4208336,78.25416563,745.62146
17.4208336,78.26249897,630.27026
17.4208336,78.2708323,475.3421
17.4208336,78.27916563,181.83932
17.4208336,78.28749897,830.6562
17.4208336,78.2958323,3275.0256
17.4208336,78.30416563,673.01044
17.4208336,78.31249897,21.186413
17.4208336,78.3208323,241.61862
17.4208336,78.32916563,3953.8254
17.4208336,78.33749897,10021.305
17.4208336,78.3458323,10384.632
17.4208336,78.35416563,5875.9683
17.4208336,78.36249897,6714.65
17.4208336,78.3708323,5709.9097
17.4208336,78.37916563,9441.317
17.4208336,78.38749897,4410.916
17.4208336,78.3958323,5175.9873
17.4208336,78.40416563,10726.297
17.4208336,78.41249897,6880.1035
17.4208336,78.4208323,1593.7559
17.4208336,78.42916563,8328.45
17.4208336,78.43749897,12268.196
17.4208336,78.4458323,13022.312
17.4208336,78.45416563,13703.137
17.4208336,78.46249897,10484.016
17.4208336,78.4708323,1.25E-11
17.4208336,78.47916563,564.8822
17.4208336,78.48749897,11480.033
17.4208336,78.4958323,13626.8545
17.4208336,78.50416563,12983.276
17.4208336,78.51249897,12896.8545
17.4208336,78.5208323,11563.826
17.4208336,78.52916563,6455.5557
17.4208336,78.53749897,4591.828
17.4208336,78.5458323,11487.484
17.4208336,78.55416563,5104.7275
17.4208336,78.56249897,11777.062
17.4208336,78.5708323,10949.288
17.4208336,78.57916563,11728.013
17.4208336,78.58749897,10629.108
17.4208336,78.5958323,6639.761
17.4208336,78.60416563,4586.7334
17.4208336,78.61249897,913.6195
17.4208336,78.6208323,670.0143
17.4208336,78.62916563,3769.3596
17.4208336,78.63749897,6474.2593
17.4208336,78.6458323,7186.237
17.4208336,78.65416563,1217.6592
17.4208336,78.66249897,1372.9242
17.4208336,78.6708323,442.9186
17.4208336,78.67916563,1161.4648
17.4208336,78.68749897,134.05457
17.4208336,78.6958323,9.483733
17.41250027,78.20416563,794.65753
17.41250027,78.21249897,342.6845
17.41250027,78.2208323,814.5788
17.41250027,78.22916563,372.69763
17.41250027,78.23749897,311.38943
17.41250027,78.2458323,172.36375
17.41250027,78.25416563,626.69745
17.41250027,78.26249897,1263.1375
17.41250027,78.2708323,806.8034
17.41250027,78.27916563,217.6041
17.41250027,78.28749897,1226.0378
17.41250027,78.2958323,2591.6367
17.41250027,78.30416563,2070.3994
17.41250027,78.31249897,757.8266
17.41250027,78.3208323,1165.8976
17.41250027,78.32916563,1519.1687
17.41250027,78.33749897,2336.1511
17.41250027,78.3458323,5377.523
17.41250027,78.35416563,4237.4033
17.41250027,78.36249897,3687.7336
17.41250027,78.3708323,7718.8193
17.41250027,78.37916563,8671.328
17.41250027,78.38749897,9897.969
17.41250027,78.3958323,11883.919
17.41250027,78.40416563,12373.552
17.41250027,78.41249897,11715.018
17.41250027,78.4208323,10425.853
17.41250027,78.42916563,10911.275
17.41250027,78.43749897,12692.979
17.41250027,78.4458323,13512.268
17.41250027,78.45416563,14151.704
17.41250027,78.46249897,13086.177
17.41250027,78.4708323,4632.8667
17.41250027,78.47916563,6577.507
17.41250027,78.48749897,13312.931
17.41250027,78.4958323,14984.379
17.41250027,78.50416563,12701.44
17.41250027,78.51249897,13433.463
17.41250027,78.5208323,9403.701
17.41250027,78.52916563,2613.6077
17.41250027,78.53749897,6153.3447
17.41250027,78.5458323,10449.051
17.41250027,78.55416563,8226.191
17.41250027,78.56249897,13863.182
17.41250027,78.5708323,11615.659
17.41250027,78.57916563,10145.743
17.41250027,78.58749897,12094.71
17.41250027,78.5958323,9285.966
17.41250027,78.60416563,7697.8984
17.41250027,78.61249897,3465.5842
17.41250027,78.6208323,457.93332
17.41250027,78.62916563,3253.1956
17.41250027,78.63749897,4133.1147
17.41250027,78.6458323,6986.254
17.41250027,78.65416563,2363.7676
17.41250027,78.66249897,1076.2205
17.41250027,78.6708323,678.0491
17.41250027,78.67916563,281.3032
17.41250027,78.68749897,408.09012
17.41250027,78.6958323,4.129873
17.40416693,78.20416563,1716.3701
17.40416693,78.21249897,261.1674
17.40416693,78.2208323,1631.2966
17.40416693,78.22916563,1097.0634
17.40416693,78.23749897,246.96262
17.40416693,78.2458323,224.75046
17.40416693,78.25416563,774.9998
17.40416693,78.26249897,2792.3743
17.40416693,78.2708323,545.98083
17.40416693,78.27916563,739.3445
17.40416693,78.28749897,1583.8348
17.40416693,78.2958323,2230.847
17.40416693,78.30416563,1507.0427
17.40416693,78.31249897,2083.3208
17.40416693,78.3208323,3423.1265
17.40416693,78.32916563,2584.9973
17.40416693,78.33749897,2148.6257
17.40416693,78.3458323,4176.593
17.40416693,78.35416563,3052.0955
17.40416693,78.36249897,2757.3464
17.40416693,78.3708323,9064.326
17.40416693,78.37916563,11959.749
17.40416693,78.38749897,12758.02
17.40416693,78.3958323,12418.784
17.40416693,78.40416563,13829.976
17.40416693,78.41249897,13344.279
17.40416693,78.4208323,9854.789
17.40416693,78.42916563,4830.0166
17.40416693,78.43749897,10278.966
17.40416693,78.4458323,13785.606
17.40416693,78.45416563,14760.407
17.40416693,78.46249897,13894.174
17.40416693,78.4708323,14153.235
17.40416693,78.47916563,15071.387
17.40416693,78.48749897,14893.367
17.40416693,78.4958323,14552.027
17.40416693,78.50416563,12712.271
17.40416693,78.51249897,13005.665
17.40416693,78.5208323,7038.8994
17.40416693,78.52916563,287.15195
17.40416693,78.53749897,6784.1167
17.40416693,78.5458323,11902.563
17.40416693,78.55416563,7343.748
17.40416693,78.56249897,12797.935
17.40416693,78.5708323,13221.22
17.40416693,78.57916563,5973.345
17.40416693,78.58749897,11139.81
17.40416693,78.5958323,11465.264
17.40416693,78.60416563,10650.089
17.40416693,78.61249897,3156.283
17.40416693,78.6208323,870.61127
17.40416693,78.62916563,1981.8239
17.40416693,78.63749897,1400.483
17.40416693,78.6458323,1587.5648
17.40416693,78.65416563,2242.5828
17.40416693,78.66249897,1685.3862
17.40416693,78.6708323,2444.61
17.40416693,78.67916563,476.0945
17.40416693,78.68749897,248.14246
17.40416693,78.6958323,2.458743
17.3958336,78.20416563,365.87744
17.3958336,78.21249897,231.8613
17.3958336,78.2208323,292.41675
17.3958336,78.22916563,478.81436
17.3958336,78.23749897,148.74573
17.3958336,78.2458323,129.54477
17.3958336,78.25416563,61.013596
17.3958336,78.26249897,764.3257
17.3958336,78.2708323,136.15688
17.3958336,78.27916563,108.56626
17.3958336,78.28749897,325.56052
17.3958336,78.2958323,896.4251
17.3958336,78.30416563,1047.642
17.3958336,78.31249897,1718.1261
17.3958336,78.3208323,1930.172
17.3958336,78.32916563,3813.2175
17.3958336,78.33749897,8674.365
17.3958336,78.3458323,4553.493
17.3958336,78.35416563,4598.263
17.3958336,78.36249897,6699.209
17.3958336,78.3708323,9931.919
17.3958336,78.37916563,10511.563
17.3958336,78.38749897,10093.18
17.3958336,78.3958323,8722.189
17.3958336,78.40416563,9595.755
17.3958336,78.41249897,9605.6045
17.3958336,78.4208323,11315.413
17.3958336,78.42916563,8209.183
17.3958336,78.43749897,8917.142
17.3958336,78.4458323,12841.048
17.3958336,78.45416563,13509.399
17.3958336,78.46249897,13001.845
17.3958336,78.4708323,13646.502
17.3958336,78.47916563,15031.903
17.3958336,78.48749897,15723.411
17.3958336,78.4958323,16152.67
17.3958336,78.50416563,15559.305
17.3958336,78.51249897,14630.979
17.3958336,78.5208323,11620.9795
17.3958336,78.52916563,9532.272
17.3958336,78.53749897,12057.404
17.3958336,78.5458323,7292.1343
17.3958336,78.55416563,6082.2173
17.3958336,78.56249897,9110.678
17.3958336,78.5708323,7206.852
17.3958336,78.57916563,2105.6355
17.3958336,78.58749897,6997.977
17.3958336,78.5958323,10249.734
17.3958336,78.60416563,10159.009
17.3958336,78.61249897,7083.707
17.3958336,78.6208323,1375.2266
17.3958336,78.62916563,852.21454
17.3958336,78.63749897,1335.8707
17.3958336,78.6458323,303.78235
17.3958336,78.65416563,309.70984
17.3958336,78.66249897,74.75956
17.3958336,78.6708323,4.9174905
17.3958336,78.67916563,131.47972
17.3958336,78.68749897,1749.112
17.3958336,78.6958323,202.17546
17.38750027,78.20416563,333.79004
17.38750027,78.21249897,56.333416
17.38750027,78.2208323,575.29504
17.38750027,78.22916563,1710.0215
17.38750027,78.23749897,175.62038
17.38750027,78.2458323,498.04382
17.38750027,78.25416563,513.9477
17.38750027,78.27916563,1.85E-10
17.38750027,78.28749897,269.11765
17.38750027,78.2958323,62.787304
17.38750027,78.30416563,6.25E-10
17.38750027,78.31249897,1292.9103
17.38750027,78.3208323,7726.798
17.38750027,78.32916563,6868.5063
17.38750027,78.33749897,7329.051
17.38750027,78.3458323,4336.0386
17.38750027,78.35416563,7548.1704
17.38750027,78.36249897,8909.573
17.38750027,78.3708323,7394.4106
17.38750027,78.37916563,4785.217
17.38750027,78.38749897,2696.252
17.38750027,78.3958323,3560.3274
17.38750027,78.40416563,11114.576
17.38750027,78.41249897,7764.799
17.38750027,78.4208323,6763.1133
17.38750027,78.42916563,10611.544
17.38750027,78.43749897,12591.442
17.38750027,78.4458323,13106.495
17.38750027,78.45416563,13112.065
17.38750027,78.46249897,13239.275
17.38750027,78.4708323,13875.107
17.38750027,78.47916563,14253.58
17.38750027,78.48749897,15006.565
17.38750027,78.4958323,14384.598
17.38750027,78.50416563,13615.81
17.38750027,78.51249897,14166.758
17.38750027,78.5208323,11038.783
17.38750027,78.52916563,11143.8
17.38750027,78.53749897,8281.356
17.38750027,78.5458323,6105.892
17.38750027,78.55416563,6862.223
17.38750027,78.56249897,3130.9897
17.38750027,78.5708323,1854.6326
17.38750027,78.57916563,506.8198
17.38750027,78.58749897,1060.8412
17.38750027,78.5958323,2787.5073
17.38750027,78.60416563,4104.1133
17.38750027,78.61249897,2060.2722
17.38750027,78.6208323,1143.0648
17.38750027,78.62916563,1970.4081
17.38750027,78.63749897,1921.6858
17.38750027,78.6458323,297.8331
17.38750027,78.65416563,585.29834
17.38750027,78.66249897,2311.9
17.38750027,78.6708323,130.72021
17.38750027,78.67916563,91.33736
17.38750027,78.68749897,470.52005
17.38750027,78.6958323,54.043636
17.37916693,78.20416563,529.68036
17.37916693,78.21249897,564.04004
17.37916693,78.2208323,181.37242
17.37916693,78.22916563,438.02493
17.37916693,78.23749897,362.7178
17.37916693,78.2458323,707.9245
17.37916693,78.25416563,338.07047
17.37916693,78.26249897,483.1017
17.37916693,78.2708323,48.326942
17.37916693,78.27916563,10.970735
17.37916693,78.31249897,127.48206
17.37916693,78.3208323,3355.3228
17.37916693,78.32916563,696.75323
17.37916693,78.33749897,406.2652
17.37916693,78.3458323,1063.0721
17.37916693,78.35416563,4955.259
17.37916693,78.36249897,3656.3442
17.37916693,78.3708323,4908.355
17.37916693,78.37916563,4757.801
17.37916693,78.38749897,3040.314
17.37916693,78.3958323,4344.7236
17.37916693,78.40416563,7961.0693
17.37916693,78.41249897,12936.445
17.37916693,78.4208323,10894.21
17.37916693,78.42916563,13895.7705
17.37916693,78.43749897,13558.712
17.37916693,78.4458323,12803.661
17.37916693,78.45416563,11847.898
17.37916693,78.46249897,14219.971
17.37916693,78.4708323,14163.087
17.37916693,78.47916563,15883.292
17.37916693,78.48749897,13552.332
17.37916693,78.4958323,14104.797
17.37916693,78.50416563,11560.39
17.37916693,78.51249897,10919.428
17.37916693,78.5208323,9244.146
17.37916693,78.52916563,4467.374
17.37916693,78.53749897,6988.6343
17.37916693,78.5458323,9277.958
17.37916693,78.55416563,8082.515
17.37916693,78.56249897,11464.175
17.37916693,78.5708323,9154.064
17.37916693,78.57916563,2693.1943
17.37916693,78.58749897,204.0418
17.37916693,78.5958323,20.183771
17.37916693,78.60416563,873.01733
17.37916693,78.61249897,265.36108
17.37916693,78.62916563,4.83E-09
17.37916693,78.63749897,1215.6285
17.37916693,78.6458323,392.22168
17.37916693,78.65416563,612.06067
17.37916693,78.66249897,230.76259
17.37916693,78.6708323,811.32684
17.37916693,78.67916563,170.86339
17.37916693,78.68749897,18.371717
17.37916693,78.6958323,240.78053
17.3708336,78.20416563,1097.4019
17.3708336,78.21249897,88.957825
17.3708336,78.2208323,142.22437
17.3708336,78.22916563,750.0761
17.3708336,78.23749897,426.0698
17.3708336,78.2458323,1103.8859
17.3708336,78.25416563,351.7144
17.3708336,78.26249897,994.8151
17.3708336,78.2708323,261.61325
17.3708336,78.27916563,984.3045
17.3708336,78.28749897,264.8977
17.3708336,78.3208323,910.06537
17.3708336,78.32916563,1181.9285
17.3708336,78.33749897,761.31323
17.3708336,78.3458323,2035.1053
17.3708336,78.35416563,3711.6116
17.3708336,78.36249897,1749.871
17.3708336,78.3708323,2432.2798
17.3708336,78.37916563,3716.4504
17.3708336,78.38749897,4891.5967
17.3708336,78.3958323,9056.885
17.3708336,78.40416563,5058.113
17.3708336,78.41249897,8136.2314
17.3708336,78.4208323,12289.121
17.3708336,78.42916563,12976.405
17.3708336,78.43749897,8541.08
17.3708336,78.4458323,13129.722
17.3708336,78.45416563,14756
17.3708336,78.46249897,14506.222
17.3708336,78.4708323,14012.525
17.3708336,78.47916563,13541.429
17.3708336,78.48749897,15756.5
17.3708336,78.4958323,13935.869
17.3708336,78.50416563,13550.895
17.3708336,78.51249897,13394.726
17.3708336,78.5208323,14569.299
17.3708336,78.52916563,14140.664
17.3708336,78.53749897,14691.69
17.3708336,78.5458323,12884.032
17.3708336,78.55416563,12826.4375
17.3708336,78.56249897,13148.002
17.3708336,78.5708323,12244.103
17.3708336,78.57916563,9436.33
17.3708336,78.58749897,1586.5966
17.3708336,78.5958323,922.40753
17.3708336,78.60416563,1390.1688
17.3708336,78.61249897,199.36818
17.3708336,78.6208323,69.490265
17.3708336,78.63749897,353.91638
17.3708336,78.6458323,129.15375
17.3708336,78.65416563,414.34293
17.3708336,78.66249897,1085.0359
17.3708336,78.6708323,2257.8828
17.3708336,78.67916563,779.7648
17.3708336,78.68749897,145.18227
17.3708336,78.6958323,1002.2975
17.36250027,78.20416563,87.568825
17.36250027,78.21249897,84.91627
17.36250027,78.2208323,38.334137
17.36250027,78.22916563,228.77478
17.36250027,78.23749897,673.90497
17.36250027,78.2458323,297.18832
17.36250027,78.25416563,374.7087
17.36250027,78.26249897,323.95654
17.36250027,78.2708323,455.2296
17.36250027,78.27916563,359.1636
17.36250027,78.28749897,467.55252
17.36250027,78.2958323,199.80579
17.36250027,78.30416563,100.38546
17.36250027,78.31249897,0.9806291
17.36250027,78.3208323,1108.5461
17.36250027,78.32916563,1265.337
17.36250027,78.33749897,820.4359
17.36250027,78.3458323,651.0593
17.36250027,78.35416563,378.26212
17.36250027,78.36249897,518.356
17.36250027,78.3708323,2294.8948
17.36250027,78.37916563,5307.6016
17.36250027,78.38749897,9186.241
17.36250027,78.3958323,8746.467
17.36250027,78.40416563,5901.0986
17.36250027,78.41249897,8484.258
17.36250027,78.4208323,13053.016
17.36250027,78.42916563,13713.138
17.36250027,78.43749897,12489.438
17.36250027,78.4458323,12916.02
17.36250027,78.45416563,12700.374
17.36250027,78.46249897,14498.234
17.36250027,78.4708323,15164.763
17.36250027,78.47916563,15165.794
17.36250027,78.48749897,14745.121
17.36250027,78.4958323,13452.015
17.36250027,78.50416563,13377.863
17.36250027,78.51249897,13897.068
17.36250027,78.5208323,15654.986
17.36250027,78.52916563,15713.085
17.36250027,78.53749897,14260.918
17.36250027,78.5458323,11655.357
17.36250027,78.55416563,11650.482
17.36250027,78.56249897,10915.288
17.36250027,78.5708323,4395.358
17.36250027,78.57916563,2810.9685
17.36250027,78.58749897,3786.922
17.36250027,78.5958323,2436.207
17.36250027,78.60416563,2086.9353
17.36250027,78.61249897,404.61673
17.36250027,78.6208323,110.141045
17.36250027,78.62916563,192.31894
17.36250027,78.63749897,33.64553
17.36250027,78.6458323,194.35408
17.36250027,78.65416563,397.4571
17.36250027,78.66249897,338.66058
17.36250027,78.6708323,594.3835
17.36250027,78.67916563,1679.1453
17.36250027,78.68749897,338.5763
17.36250027,78.6958323,682.67236
17.35416693,78.20416563,332.70325
17.35416693,78.21249897,51.14046
17.35416693,78.2208323,111.61218
17.35416693,78.22916563,608.1652
17.35416693,78.23749897,72.56502
17.35416693,78.2458323,111.61131
17.35416693,78.25416563,246.59464
17.35416693,78.26249897,198.87665
17.35416693,78.2708323,314.09897
17.35416693,78.27916563,321.90628
17.35416693,78.28749897,2143.0076
17.35416693,78.2958323,575.21124
17.35416693,78.30416563,1167.8153
17.35416693,78.31249897,52.896862
17.35416693,78.3208323,621.7659
17.35416693,78.32916563,734.7454
17.35416693,78.33749897,1131.7157
17.35416693,78.3458323,477.86658
17.35416693,78.35416563,636.78
